mapping_source_table,table_name,etl_prefix,source_code,vocabulary_id,target_concept_id,ontology_concept_name
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51888,LOINC/17818-6,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51889,LOINC/2785-4,3013297,Phosphatidylglycerol [Presence] in Amniotic fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51893,LOINC/61404-0,40764165,Staphylococcus aureus DNA [Presence] in Specimen by NAA with probe detection
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51894,LOINC/78012-2,21491660,Streptococcus pyogenes Ag [Presence] in Throat by Rapid immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51895,LOINC/78012-2,21491660,Streptococcus pyogenes Ag [Presence] in Throat by Rapid immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51896,LOINC/10763-1,3013569,Microscopic observation [Identifier] in Body fluid by Sudan black stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51897,LOINC/30562-3,3017439,Surfactant/Albumin [Mass Ratio] in Amniotic fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51898,LOINC/30562-3,3017439,Surfactant/Albumin [Mass Ratio] in Amniotic fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51899,LOINC/32766-8,3047204,Trichomonas vaginalis [Presence] in Specimen by Wet preparation
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51900,LOINC/53612-8,3050920,Urate [Mass/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51910,LOINC/1748-3,3011544,Albumin [Mass/volume] in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51911,LOINC/17812-9,3019891,Alpha 1 globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51912,LOINC/17814-5,3005504,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51913,LOINC/17816-0,3003304,Beta globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51914,LOINC/77496-8,46236184,Clostridium perfringens [Presence] in Specimen by Organism specific culture
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51915,LOINC/29533-7,3024255,Cryptococcus sp Ag [Presence] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51917,LOINC/13169-8,3000265,Immunoelectrophoresis for Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51918,LOINC/15183-7,3015390,IgG [Mass/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51919,LOINC/2690-6,3016098,Osmolality of Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51920,LOINC/17818-6,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51921,LOINC/77621-1,46236287,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Pleural fluid by Immunoassay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51922,LOINC/14394-1,3004717,Urea nitrogen [Mass/volume] in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51923,LOINC/60469-4,40763523,Urate [Mass/volume] in Pleural fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51925,LOINC/2271-5,3023505,Fat [Mass/time] in 72 hour Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51926,LOINC/54346-2,40757477,Albumin [Mass/volume] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51927,LOINC/54346-2,40757477,Albumin [Mass/volume] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51928,LOINC/9407-8,3014717,Alpha 1 antitrypsin [Mass/volume] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51929,LOINC/17814-5,3005504,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51930,LOINC/32298-2,3021162,Amylase [Enzymatic activity/volume] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51931,LOINC/17816-0,3003304,Beta globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51932,LOINC/1976-0,3024733,Bilirubin.total [Presence] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51933,LOINC/54067-4,3051552,Clostridioides difficile toxin genes [Presence] in Stool by NAA with probe detection
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51934,LOINC/34713-8,3032068,Clostridioides difficile toxin A+B [Presence] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51935,LOINC/32308-9,3015548,Cholesterol [Moles/volume] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51936,LOINC/34712-0,3032057,Clostridioides difficile [Presence] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51937,LOINC/47610-1,3052695,Creatinine [Moles/volume] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51938,LOINC/29533-7,3024255,Cryptococcus sp Ag [Presence] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51940,LOINC/17818-6,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51941,LOINC/51595-7,3040980,Glucose [Presence] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51942,LOINC/15183-7,3015390,IgG [Mass/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51943,LOINC/13169-8,3000265,Immunoelectrophoresis for Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51944,LOINC/32324-6,3007869,Lactate dehydrogenase [Enzymatic activity/volume] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51945,LOINC/54905-5,40758035,Norovirus genogroup I RNA [Presence] in Stool by NAA with probe detection
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51946,LOINC/54906-3,40758036,Norovirus genogroup II RNA [Presence] in Stool by NAA with probe detection
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51947,LOINC/10701-1,3020389,Ova and parasites identified in Stool by Concentration
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51948,LOINC/10753-2,3024796,Fat.microscopic observation [Identifier] in Stool by Sudan IV stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51949,LOINC/47739-8,3051707,Protein [Mass/volume] in Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51950,LOINC/77360-6,46236065,Triglyceride [Mass/mass] in 24 hour Stool
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51951,LOINC/3093-2,3019930,Urea nitrogen [Mass/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51952,LOINC/32343-6,3028566,Urate [Moles/volume] in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51957,LOINC/1666-7,3026205,17-Hydroxycorticosteroids [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51958,LOINC/6766-0,3020027,17-Ketosteroids [Mass/time] in 24 hour Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51959,LOINC/1695-6,3005148,5-Hydroxyindoleacetate [Mass/time] in 24 hour Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51960,LOINC/49724-8,3032449,Aldolase [Enzymatic activity/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51961,LOINC/13990-7,3026665,Alpha 1 globulin/Protein.total in Urine by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51962,LOINC/13993-1,3028558,Alpha 2 globulin/Protein.total in Urine by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51963,LOINC/30077-2,3003046,Amylase/Creatinine renal clearance [Ratio] in Urine and Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51964,LOINC/1799-6,3017315,Amylase [Enzymatic activity/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51965,LOINC/13994-9,3009565,Beta globulin/Protein.total in Urine by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51966,LOINC/1977-8,3011258,Bilirubin.total [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51967,LOINC/53963-5,3051227,Blood [Presence] in Urine by Visual
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51968,LOINC/22712-4,3004131,Adenosine monophosphate.cyclic [Moles/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51969,LOINC/2057-8,3033473,Catecholamines [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51972,LOINC/14467-5,3007813,Chlamydia trachomatis [Presence] in Urine sediment by Organism specific culture
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51974,LOINC/5632-5,3028506,Copper [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51975,LOINC/2136-0,3019954,Coproporphyrin [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51976,LOINC/28550-2,3037229,Cortisol [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51977,LOINC/2161-8,3017250,Creatinine [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51979,LOINC/2253-3,3013426,Estriol (E3) [Mass/time] in 24 hour Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51980,LOINC/11235-9,3004176,fentaNYL [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51981,LOINC/2350-7,3020399,Glucose [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51982,LOINC/29585-7,3008366,Immunoelectrophoresis panel - Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51983,LOINC/2499-2,3001312,Iron [Mass/time] in 24 hour Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51984,LOINC/49779-2,3032459,Ketones [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51985,LOINC/20455-2,3022547,Leukocytes [Presence] in Urine sediment by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51986,LOINC/60256-5,40763311,Neisseria gonorrhoeae rRNA [Presence] in Urine by NAA with probe detection
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51987,LOINC/32710-6,3042812,Nitrite [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51988,LOINC/75665-0,46235447,Ova and parasites identified in Urine by Trichrome stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51989,LOINC/10998-3,3000068,oxyCODONE [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51990,LOINC/19670-9,3020282,Phenothiazines [Presence] in Urine by Screen method
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51991,LOINC/19141-1,3011802,Propoxyphene [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51992,LOINC/20454-5,3014051,Protein [Presence] in Urine by Test strip
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51994,LOINC/2965-2,3033543,Specific gravity of Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51996,LOINC/5813-1,3002253,Trichomonas vaginalis [Presence] in Urine sediment by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,51999,LOINC/1799-6,3017315,Amylase [Enzymatic activity/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52000,LOINC/2161-8,3017250,Creatinine [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52001,LOINC/13995-6,3010157,Gamma globulin/Protein.total in Urine by Electrophoresis
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52002,LOINC/3107-0,3007950,Urobilinogen [Mass/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52003,LOINC/3112-0,3004961,Uroporphyrin [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52013,LOINC/3122-9,3025591,Vanillylmandelate [Mass/time] in 24 hour Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52015,LOINC/47806-5,3051069,Xylose [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52017,LOINC/40957-3,3041478,Zinc [Presence] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52022,LOINC/1751-7,3024561,Albumin [Mass/volume] in Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52024,LOINC/38483-4,3051825,Creatinine [Mass/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52026,LOINC/77147-7,46236952,"Glomerular filtration rate/1.73 sq M.predicted [Volume Rate/Area] in Serum, Plasma or Blood by Creatinine-based formula (MDRD)"
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52027,LOINC/2339-0,3000483,Glucose [Mass/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52028,LOINC/32354-3,3023230,Hematocrit [Volume Fraction] of Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52029,LOINC/49936-8,3032710,Calcium.ionized/Calcium.total corrected for albumin in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52030,LOINC/25461-5,3001823,"Lithium, [Moles/volume] in Blood"
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52031,LOINC/2692-2,3008295,Osmolality of Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52032,LOINC/19214-6,3015968,Oxygen [Partial pressure] saturation adjusted to 0.5 in Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52033,LOINC/66746-9,40769406,Specimen type
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52034,LOINC/49765-1,3032503,Calcium [Mass/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52035,LOINC/49765-1,3032503,Calcium [Mass/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52037,LOINC/20565-8,3014094,"Carbon dioxide, total [Moles/volume] in Blood"
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52038,LOINC/1925-7,3003396,Base excess in Arterial blood by calculation
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52039,LOINC/1960-4,3008152,Bicarbonate [Moles/volume] in Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52040,LOINC/2019-8,3027946,Carbon dioxide [Partial pressure] in Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52041,LOINC/2744-1,3019977,pH of Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52042,LOINC/2703-7,3027801,Oxygen [Partial pressure] in Arterial blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52044,LOINC/2695-5,3026782,Osmolality of Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52045,LOINC/2756-5,3015736,pH of Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52046,LOINC/2828-2,3016038,Potassium [Moles/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52047,LOINC/2955-3,3003181,Sodium [Moles/volume] in Urine
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52048,LOINC/35041-3,3031744,Variant lymphocytes [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52049,LOINC/35014-0,3032632,Band form neutrophils [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52050,LOINC/35073-6,3030877,Basophils [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52051,LOINC/35065-2,3031471,Blasts [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52052,LOINC/35061-1,3032059,Eosinophils [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52053,LOINC/35057-9,3030564,Histiocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52054,LOINC/40516-7,3041062,Histiocytes/100 cells in Peritoneal fluid by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52055,LOINC/33384-9,3030345,Segmented neutrophils/100 leukocytes in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52056,LOINC/35010-8,3032375,Segmented neutrophils [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52057,LOINC/35097-5,3030833,Lymphocytes [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52058,LOINC/26476-2,3003467,Lymphocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52059,LOINC/35027-2,3030599,Monocytes [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52060,LOINC/35016-5,3032657,Myelocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52061,LOINC/26460-6,3028129,Nucleated erythrocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52062,LOINC/35006-6,3031165,Plasma cells [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52063,LOINC/35005-8,3031154,Polymorphonuclear cells [#/volume] in Peritoneal fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52064,LOINC/34996-9,3031780,Promyelocytes [#/volume] in Body fluid
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52065,LOINC/51926-4,3040145,Nucleated cells [#/volume] in Peritoneal fluid by Manual count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52069,LOINC/704-7,3013429,Basophils [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52070,LOINC/8116-6,3010503,CD19 cells [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52071,LOINC/9558-8,3018071,CD20 cells [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52072,LOINC/14113-5,3026757,CD56 cells [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52073,LOINC/711-2,3028615,Eosinophils [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52074,LOINC/742-7,3033575,Monocytes [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52075,LOINC/751-8,3013650,Neutrophils [#/volume] in Blood by Automated count
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52076,LOINC/11020-5,3006461,Microscopic observation [Identifier] in Blood or Marrow by Tartrate-resistant acid phosphatase stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52077,LOINC/3084-1,3037556,Urate [Mass/volume] in Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52078,LOINC/27811-9,3000515,Antithrombin actual/normal in Platelet poor plasma by Chromogenic method
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52079,LOINC/3306-8,3019107,Acetylsalicylate [Mass/volume] in Serum or Plasma
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52082,LOINC/53814-0,3039998,Platelet aggregation arachidonate induced [Units/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52085,LOINC/11067-6,3011625,Bleeding time
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52086,LOINC/11067-6,3011625,Bleeding time
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52087,LOINC/20402-4,3020358,CD16+CD56+ cells [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52088,LOINC/20476-8,3033563,CD1a cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52089,LOINC/17137-1,3002041,CD30 cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52090,LOINC/19122-1,3002464,CD42 cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52091,LOINC/17172-8,3015771,CD52 cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52092,LOINC/8133-1,3005460,CD56 cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52093,LOINC/14113-5,3026757,CD56 cells [#/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52094,LOINC/20478-4,3022458,CD61 cells/100 cells in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52095,LOINC/32855-9,3042828,CD62 cells/100 cells in Specimen
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52096,LOINC/10780-5,3023435,Microscopic observation [Identifier] in Tissue by Chloracetate esterase stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52097,LOINC/34550-4,3044917,Immunoglobulin panel [Mass/volume] - Serum
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52098,LOINC/3244-1,3023055,Clot Lysis [Time] in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52099,LOINC/3245-8,3013528,Clot Retraction [Time] in Blood by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52100,LOINC/52768-9,3041078,Clot formation [Time] in Blood by Thromboelastography
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52101,LOINC/38483-4,3051825,Creatinine [Mass/volume] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52102,LOINC/7790-9,3005854,Burr cells [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52103,LOINC/34550-4,3044917,Immunoglobulin panel [Mass/volume] - Serum
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52104,LOINC/5117-7,3021322,Cryoglobulin [Presence] in Serum
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52105,LOINC/24374-1,3017451,Platelet associated Ab [Presence] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52106,LOINC/18286-5,3024486,Donath Landsteiner Ab [Presence] in Blood
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52107,LOINC/50410-0,3032493,dRVVT/dRVVT W excess phospholipid (screen to confirm ratio)
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52108,LOINC/97642-3,1616395,dRVVT/dRVVT.excess phospholipid [Ratio] normalized in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52109,LOINC/6303-2,3019174,dRVVT (LA screen)
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52111,LOINC/7790-9,3005854,Burr cells [Presence] in Blood by Light microscopy
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52112,LOINC/3244-1,3023055,Clot Lysis [Time] in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52113,LOINC/3185-6,3004009,Coagulation factor IX inhibitor [Units/volume] in Platelet poor plasma by Coagulation assay
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52114,LOINC/10521-3,3006728,Coagulation factor VIII Ag [Presence] in Tissue by Immune stain
gcpt_meas_lab_loinc_mod,d_labitems,MIMIC_IV_LABITEM/,52115,LOINC/3255-7,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay
